feedback_id,date,branch,product,client_comment,source
ff28c5c4-3870-4a81-bcb4-1fb3e3684feb,2025-03-09,Digital (App/Web),Mortgage,"I love the new Mortgage, it helps me save money.",Mobile App Survey
a7b328c2-b6d7-45e5-affb-2343a3e7345a,2025-12-28,Digital (App/Web),Gold Cash Rewards Mastercard,"The No-Fee All-In Digital is giving me trouble, show the wrong balance.",Call Center Log
5ddf2493-4c76-417a-8395-60019b01aa39,2025-02-21,Red Deer - Gaetz Ave,Business Operating Account,"Fraud protection locked my card while I was in Banff, very painful.",Email
0a3f7a03-060e-421b-9a72-c3715d460518,2025-09-02,Digital (App/Web),Mortgage,"The new interface is confusing, I can't find my Mortgage details.",Call Center Log
4e2d6e64-d8be-4510-991d-a47d4dea6848,2026-01-08,Digital (App/Web),Gold Cash Rewards Mastercard,Customer service was ridiculous when I called about my GIC.,Mobile App Survey
ed7e8131-8d06-40b4-a9e4-dda006420e44,2025-03-21,Calgary - Chinook,GIC,Customer service was ridiculous when I called about my Unlimited Chequing.,Call Center Log
bdc1c508-d0e7-455f-a5f2-83b1720dba88,2025-07-30,Lethbridge - West,Unlimited Chequing,The teller at Edmonton - Whythe Ave was very helpful and solved my issue.,Email
08600d75-8a61-41dd-95df-965153c7cea4,2025-09-18,Calgary - Country Hills,Gold Cash Rewards Mastercard,"I love the new Unlimited Chequing, it helps me save money.",Call Center Log
a3ebef75-efa6-4e71-9f42-d5f90ad3cbad,2025-08-31,Calgary - 17th Ave,Springboard Savings,Biometric login on the app freeze at the login screen every time after the update.,Call Center Log
e02fc1af-0179-4364-aa4a-4f7c441021c3,2025-11-20,Digital (App/Web),GIC,I tried to use the mobile app but reject my cheque deposit.,Call Center Log
35491259-7832-49bb-9ada-a09b39bf747a,2025-08-05,Edmonton - Southgate,GIC,"Fraud protection locked my card while I was in Banff, very frustrating.",Mobile App Survey
b9e31034-a672-4bcd-b24e-955c0afe0aab,2025-06-07,Lethbridge - West,No-Fee All-In Digital,Why does the app always freeze at the login screen when I try to pay bills?,Email
fd5794f5-265a-48f9-9949-2c57ad4ac774,2025-11-06,Lethbridge - West,No-Fee All-In Digital,"I love the new GIC, it helps me save money.",Call Center Log
2ebd7a65-2751-40d5-b887-5886c60ccd32,2025-09-24,Digital (App/Web),Unlimited Chequing,"Disappointed with the Mortgage, the fees are too high.",Mobile App Survey
d4ed18d9-723d-4b45-a25d-a9bbea3f8b64,2025-03-24,Edmonton - Southgate,Unlimited Chequing,Great experience with the Unlimited Chequing application process.,Call Center Log
6268efda-5972-4062-b6fb-adde217996a0,2025-07-13,Digital (App/Web),Gold Cash Rewards Mastercard,Call me back@@.,Mobile App Survey
0af6964f-f2c8-49a6-82e6-c17453bb4416,2025-03-03,Lethbridge - West,Unlimited Chequing,,Call Center Log
cc334fb2-e3c1-4452-84ca-aa5be19147d2,2025-05-30,Calgary - Country Hills,Unlimited Chequing,"The Unlimited Chequing is giving me trouble, freeze at the login screen.",Mobile App Survey
923215bb-1cf1-4178-9487-21996a791b10,2025-03-24,Digital (App/Web),GIC,Biometric login on the app freeze at the login screen every time after the update.,Call Center Log
a03bdc02-7e08-4543-8b25-bc74832d1200,2025-11-27,Digital (App/Web),Mortgage,"Best bank in Alberta, specifically for Unlimited Chequing.",Mobile App Survey
42fe7e6b-2433-464b-8a18-7ef80fb84691,2026-02-07,Calgary - 17th Ave,Business Operating Account,The teller at Edmonton - Whythe Ave was very friendly and solved my issue.,Email
6b41dd39-d809-4500-9a46-0ed2ed8c1f54,2025-03-26,Edmonton - Whythe Ave,No-Fee All-In Digital,"Best bank in Alberta, specifically for Gold Cash Rewards Mastercard.",Email
fce039cb-e407-453e-a4b3-bcd4b1209b24,2025-09-13,Calgary - Country Hills,Business Operating Account,"Fraud protection locked my card while I was in Banff, very painful.",Mobile App Survey
c0ac5115-4290-4938-ac1f-a8b48407fd66,2025-05-19,Red Deer - Gaetz Ave,No-Fee All-In Digital,Biometric login on the app decline my card every time after the update.,Mobile App Survey
0ea6c21f-5526-4a41-a0fa-bc05aa3ed4bc,2026-01-05,Calgary - 17th Ave,Springboard Savings,Why does the app always log me out randomly when I try to pay bills?,Call Center Log
ca1c0115-649a-4111-b75c-e0968fc15499,2025-07-12,Red Deer - Gaetz Ave,Gold Cash Rewards Mastercard,"The Springboard Savings is giving me trouble, reject my cheque deposit.",Email
f14f347e-95cc-4fd5-acc1-9e8cced27166,2026-01-07,Lethbridge - West,No-Fee All-In Digital,"Disappointed with the Business Operating Account, the fees are too high.",Call Center Log
a26cbb54-4384-482e-ad20-622956a10bb9,2025-07-29,Calgary - Chinook,Business Operating Account,"Fraud protection locked my card while I was in Banff, very frustrating.",Call Center Log
cf0d933a-75cf-4027-8e15-63a3ff835fe1,2026-02-01,Red Deer - Gaetz Ave,Mortgage,"Finally, the app works for Mortgage!",Email
85e05b73-381a-4adb-8b98-03d2f6f54e33,2025-04-11,Calgary - Chinook,Gold Cash Rewards Mastercard,Biometric login on the app freeze at the login screen every time after the update.,Email
6fe3a554-9be0-4f88-bfd6-5b34e0d590d2,2025-10-27,Calgary - 17th Ave,Mortgage,Call me back@@.,Mobile App Survey
4a46cbd6-871f-4486-b208-467f5ff2a645,2025-07-25,Digital (App/Web),Business Operating Account,"I love the new GIC, it helps me save money.",Email
0aafa97f-040d-49bb-aacd-c2f4ca68f6dd,2025-05-05,Digital (App/Web),GIC,What are your hours?,Call Center Log
49a55034-3560-4ec7-ad29-d6624263249f,2025-08-06,Edmonton - Whythe Ave,Springboard Savings,"Fraud protection locked my card while I was in Banff, very frustrating.",Mobile App Survey
7d50b748-831f-46e4-80aa-4e35c04e5988,2025-08-15,Calgary - Country Hills,Business Operating Account,The staff at Calgary - Country Hills were so amazing today.,Email
6b9638f3-6287-45ed-9c7d-8b238597732f,2025-11-29,Calgary - 17th Ave,No-Fee All-In Digital,"Fraud protection locked my card while I was in Banff, very ridiculous.",Call Center Log
a38ca2dc-2daf-4b7a-b076-51303f850128,2026-02-13,Digital (App/Web),Business Operating Account,"The new interface is confusing, I can't find my GIC details.",Call Center Log
ce6f96c9-27e5-4e67-83d6-89c4c8373127,2025-11-06,Red Deer - Gaetz Ave,Gold Cash Rewards Mastercard,"The new interface is confusing, I can't find my Mortgage details.",Mobile App Survey
22448a5e-e27f-4ffa-a303-9a56eb2469a0,2025-09-19,Calgary - 17th Ave,No-Fee All-In Digital,The staff at Calgary - Country Hills were so friendly today.,Mobile App Survey
1df8e5db-f456-4fc2-9634-234a96c84bdb,2025-03-27,Calgary - 17th Ave,Gold Cash Rewards Mastercard,???,Email
4e1b1648-73d6-4237-8c24-07cbbd99ce99,2025-09-22,Calgary - Chinook,Unlimited Chequing,Customer service was ridiculous when I called about my GIC.,Mobile App Survey
c9774513-65a5-4bcb-907e-8994a922f5f9,2025-03-21,Lethbridge - West,GIC,Great experience with the No-Fee All-In Digital application process.,Email
579d3082-47a0-4690-aed2-0f18e5dedec6,2026-02-18,Lethbridge - West,No-Fee All-In Digital,"The Mortgage is giving me trouble, log me out randomly.",Mobile App Survey
3c84868a-1ba4-47fb-9ac8-6fb032a293b5,2025-04-10,Calgary - Chinook,GIC,Great experience with the No-Fee All-In Digital application process.,Mobile App Survey
8f5d6d38-fe24-4edc-b691-0774a988f13f,2026-01-18,Red Deer - Gaetz Ave,Springboard Savings,The staff at Calgary - 17th Ave were so helpful today.,Mobile App Survey
d1d90c87-9e73-461f-b5bd-da55a045de59,2026-01-18,Calgary - Country Hills,GIC,Statement update.,Call Center Log
ae043a15-1af4-405f-9454-4be73d65745d,2025-07-29,Digital (App/Web),Springboard Savings,"Wait times at Calgary - 17th Ave are frustrating, I waited an hour.",Email
076a9b6d-4511-43dd-a4a8-a350136d61f5,2025-07-18,Lethbridge - West,No-Fee All-In Digital,Biometric login on the app crash on startup every time after the update.,Email
a3dfdbce-0f9d-477d-91f2-0d8b165f8c49,2025-10-13,Calgary - Chinook,GIC,"I love the new No-Fee All-In Digital, it helps me save money.",Email
16aacdcb-b487-4674-b5b0-06997f589488,2025-04-02,Red Deer - Gaetz Ave,Mortgage,The staff at Calgary - Country Hills were so helpful today.,Email
213fdc9c-80cf-4496-a7a9-75aee367df24,2026-01-05,Red Deer - Gaetz Ave,No-Fee All-In Digital,"Wait times at Digital (App/Web) are unacceptable, I waited 45 minutes.",Mobile App Survey
76619eca-29e7-41a8-afa4-e1414e64da78,2025-12-06,Digital (App/Web),Gold Cash Rewards Mastercard,Why does the app always show the wrong balance when I try to pay bills?,Mobile App Survey
c2c8fe1f-cbdf-4734-ab30-12da3a0ae3e4,2025-06-01,Calgary - Chinook,Business Operating Account,"I love the new Mortgage, it helps me save money.",Mobile App Survey
f21c2c7a-37cd-4a7f-9ceb-193473cfefd2,2025-07-10,Digital (App/Web),Springboard Savings,"I love the new Gold Cash Rewards Mastercard, it helps me save money.",Call Center Log
d3696451-02a6-4eb7-8b65-d218a2b65456,2025-06-21,Lethbridge - West,GIC,Biometric login on the app freeze at the login screen every time after the update.,Mobile App Survey
5b3cbfc1-ffa9-4596-982d-a5ec06ef7629,2025-03-25,Digital (App/Web),Mortgage,"I love the new Unlimited Chequing, it helps me save money.",Mobile App Survey
c30d6bb6-7619-47b3-be59-32b1c305cfca,2025-11-14,Calgary - 17th Ave,GIC,The staff at Digital (App/Web) were so efficient today.,Mobile App Survey
cd98b0b3-9581-486b-a6fc-6af4e0f7e804,2026-01-20,Calgary - 17th Ave,GIC,Why does the app always log me out randomly when I try to pay bills?,Call Center Log
420545b8-6371-4d9d-94c7-3bd1a6b13c9f,2026-02-16,Digital (App/Web),Unlimited Chequing,Statement update.,Email
8d5c08aa-38c4-42cb-91a6-251aabfa033e,2025-09-04,Lethbridge - West,Unlimited Chequing,"Fraud protection locked my card while I was in Banff, very painful.",Call Center Log
64cefe6f-43aa-49af-a7be-c5d1af0c3cfc,2026-01-22,Digital (App/Web),Springboard Savings,"The new interface is confusing, I can't find my No-Fee All-In Digital details.",Email
d6dba2b0-2a9a-469d-b20b-ed5ac2d6e8d4,2025-02-24,Calgary - 17th Ave,Mortgage,"Finally, the app works for Business Operating Account!",Email
fa885702-7ab2-4c4c-90b3-6b8291f3c873,2025-03-09,Lethbridge - West,Unlimited Chequing,I tried to use the mobile app but freeze at the login screen.,Call Center Log
04fd9334-bdd9-4e59-9f30-987adf5b8532,2025-04-20,Red Deer - Gaetz Ave,Mortgage,"Finally, the app works for Springboard Savings!",Call Center Log
ea33c123-86bc-4994-bac7-e4daae43036d,2025-03-24,Digital (App/Web),No-Fee All-In Digital,"Best bank in Alberta, specifically for GIC.",Mobile App Survey
34e255c9-ce94-4479-87e7-5770b35ab976,2025-04-11,Digital (App/Web),Business Operating Account,Customer service was slow when I called about my Unlimited Chequing.,Email
e13c22bf-a5db-46b1-8c07-e11961d19f7e,2025-08-21,Digital (App/Web),Springboard Savings,Customer service was horrible when I called about my No-Fee All-In Digital.,Mobile App Survey
ff58ff0a-3031-4f81-b0bb-842b0dc9a9a4,2025-08-29,Red Deer - Gaetz Ave,GIC,Why does the app always reject my cheque deposit when I try to pay bills?,Call Center Log
84d414cb-2de0-4aab-bafe-2526ed258844,2025-03-07,Calgary - 17th Ave,No-Fee All-In Digital,Biometric login on the app fail to send e-Transfer every time after the update.,Call Center Log
5363df22-f52b-4cd8-b5e6-394016052d20,2025-06-19,Calgary - 17th Ave,Springboard Savings,"The Business Operating Account is giving me trouble, show the wrong balance.",Call Center Log
cd640ce8-ca3a-4147-bc87-3aec0a5d9adb,2025-06-25,Digital (App/Web),No-Fee All-In Digital,"I love the new Gold Cash Rewards Mastercard, it helps me save money.",Email
feb3e0fa-0a7d-47e5-99f6-cd81b2d0fcaa,2025-07-23,Calgary - 17th Ave,No-Fee All-In Digital,"Best bank in Alberta, specifically for Business Operating Account.",Call Center Log
894cfa3b-9d2b-4319-9169-126fab6fb761,2025-05-14,Red Deer - Gaetz Ave,Unlimited Chequing,Great experience with the Unlimited Chequing application process.,Mobile App Survey
d740a7df-2a5f-46a6-a835-f7e828bfc874,2025-04-22,Edmonton - Southgate,No-Fee All-In Digital,Great experience with the Mortgage application process.,Mobile App Survey
022cc55f-72d9-4c58-916a-79e9d04b6f7b,2025-10-31,Lethbridge - West,Gold Cash Rewards Mastercard,The teller at Digital (App/Web) was very efficient and solved my issue.,Email
7b1595e3-99d0-4644-a8a1-b0c52b313722,2025-10-03,Edmonton - Southgate,Unlimited Chequing,Customer service was frustrating when I called about my Mortgage.,Mobile App Survey
160db7a3-25e6-40c5-ac29-57853cfb2127,2025-03-18,Calgary - 17th Ave,Unlimited Chequing,The staff at Lethbridge - West were so efficient today.,Mobile App Survey
18a6d222-e4df-468b-b0a3-cf590167136e,2025-12-04,Lethbridge - West,Business Operating Account,What are your hours?,Call Center Log
cbe5ab50-724e-4152-853f-e1fbe6e68bf2,2026-02-09,Calgary - 17th Ave,Gold Cash Rewards Mastercard,"Disappointed with the Unlimited Chequing, the fees are too high.",Mobile App Survey
a49fd43f-c027-42d1-8053-e0e0fc7c23ef,2025-09-17,Calgary - 17th Ave,Gold Cash Rewards Mastercard,"Disappointed with the No-Fee All-In Digital, the fees are too high.",Email
6d9be93b-d8d0-457f-b365-2caa75547b7d,2025-09-27,Digital (App/Web),Gold Cash Rewards Mastercard,The staff at Calgary - Chinook were so helpful today.,Mobile App Survey
0382b190-aae7-45cc-acc6-fe9650ce89fe,2025-08-14,Calgary - 17th Ave,Business Operating Account,"The GIC is giving me trouble, crash on startup.",Email
fc73a36a-a754-45e6-9d1a-370dbf411b71,2025-04-26,Digital (App/Web),Business Operating Account,"Fraud protection locked my card while I was in Banff, very horrible.",Email
8cfc593f-9a9a-4d94-8654-b2af66fc1e38,2025-10-28,Lethbridge - West,No-Fee All-In Digital,Customer service was ridiculous when I called about my Mortgage.,Mobile App Survey
3da0a320-0dd2-4d66-affa-d0bfcbf6acd2,2025-11-26,Lethbridge - West,Gold Cash Rewards Mastercard,"The new interface is confusing, I can't find my Business Operating Account details.",Call Center Log
b5300aa3-0a58-4b11-a1e5-d629b409fe3c,2025-07-05,Lethbridge - West,Unlimited Chequing,"Finally, the app works for GIC!",Mobile App Survey
f44087cd-343b-4209-8662-e2a7b456d435,2026-01-06,Edmonton - Southgate,Gold Cash Rewards Mastercard,I tried to use the mobile app but fail to send e-Transfer.,Email
b77a1685-b5c1-415b-bbdd-911187cb823a,2025-03-11,Edmonton - Whythe Ave,Mortgage,The staff at Digital (App/Web) were so efficient today.,Mobile App Survey
36cb49e6-ecce-4632-b260-f7659d283a3c,2025-08-06,Digital (App/Web),No-Fee All-In Digital,"Disappointed with the GIC, the fees are too high.",Mobile App Survey
adecacf7-92f3-45e6-943c-c7f3e47c4012,2025-09-21,Calgary - Chinook,Business Operating Account,"I love the new Mortgage, it helps me save money.",Email
e6f46bf3-2685-4c3a-8e02-877e7df6dd1b,2025-03-01,Calgary - Country Hills,Business Operating Account,The teller at Lethbridge - West was very quick and solved my issue.,Email
cb8e0bed-2de5-44cc-9e6c-e841f01ac2bd,2025-05-01,Edmonton - Whythe Ave,Springboard Savings,The teller at Digital (App/Web) was very amazing and solved my issue.,Mobile App Survey
6e0ecd5d-90dd-47e3-a5e6-b0b4eeba478e,2025-10-04,Digital (App/Web),Business Operating Account,Great experience with the Unlimited Chequing application process.,Email
e4e17711-4ec7-4f7a-8a5a-b3e8bddf85c3,2025-06-04,Edmonton - Southgate,Springboard Savings,Great experience with the Gold Cash Rewards Mastercard application process.,Email
7df78680-bf11-4a71-ba77-3c0de3cc20b2,2025-09-01,Calgary - 17th Ave,Springboard Savings,The staff at Calgary - Country Hills were so kind today.,Call Center Log
2edd2a3e-4413-4376-849d-013dc7463c3b,2025-06-14,Lethbridge - West,GIC,What are your hours?,Call Center Log
9c1a53b6-7a56-4f63-b97c-bb62689806e5,2025-12-11,Calgary - Country Hills,GIC,"Fraud protection locked my card while I was in Banff, very horrible.",Call Center Log
f549030f-63a4-4ca9-ac52-67fd72b0d63e,2025-09-13,Edmonton - Southgate,GIC,I tried to use the mobile app but crash on startup.,Mobile App Survey
87038b3e-c178-459d-a645-9e004fe52ff9,2025-06-04,Edmonton - Whythe Ave,No-Fee All-In Digital,The staff at Lethbridge - West were so helpful today.,Call Center Log
b9d120d2-205a-4059-bbdd-abeae1cf6072,2025-11-03,Edmonton - Southgate,GIC,"Wait times at Edmonton - Whythe Ave are painful, I waited too long.",Email
050cc887-6c2f-4d38-ba7e-7cf75908654b,2025-05-04,Edmonton - Whythe Ave,GIC,Great experience with the No-Fee All-In Digital application process.,Email
50b29410-60ed-4b78-b986-3f2294ed8419,2025-03-08,Digital (App/Web),Unlimited Chequing,"Fraud protection locked my card while I was in Banff, very unacceptable.",Call Center Log
88dca74c-d469-4aa4-94be-51d68835cb8c,2025-12-15,Digital (App/Web),Business Operating Account,"The new interface is confusing, I can't find my No-Fee All-In Digital details.",Email
ff849a97-d950-4eb7-94ce-565c5fe48a65,2025-08-21,Digital (App/Web),Unlimited Chequing,"The Unlimited Chequing is giving me trouble, freeze at the login screen.",Call Center Log
7ec42588-7c4c-4c2d-8259-551612bf0631,2025-07-11,Digital (App/Web),No-Fee All-In Digital,Customer service was painful when I called about my No-Fee All-In Digital.,Mobile App Survey
c4b5d92c-4b40-4b1b-a7c4-e2548be92be1,2025-11-23,Edmonton - Whythe Ave,No-Fee All-In Digital,The teller at Digital (App/Web) was very helpful and solved my issue.,Email
b3b41fe3-8d82-466c-9a2a-a7aa4e8a5400,2025-12-26,Digital (App/Web),Mortgage,Call me back@@.,Call Center Log
87cd4d50-9bdf-404b-a217-51927dd1f5b2,2025-10-14,Calgary - 17th Ave,Gold Cash Rewards Mastercard,The teller at Calgary - 17th Ave was very friendly and solved my issue.,Call Center Log
e40d4211-f39e-4128-ac37-d9d27265f4c9,2025-06-07,Digital (App/Web),Unlimited Chequing,I tried to use the mobile app but decline my card.,Mobile App Survey
c51302c9-9fe7-4c18-a14b-2192618f317a,2025-08-13,Calgary - 17th Ave,Gold Cash Rewards Mastercard,The staff at Calgary - 17th Ave were so helpful today.,Email
eff18217-d392-45b0-a236-68a4071353d7,2025-06-07,Digital (App/Web),Business Operating Account,"Fraud protection locked my card while I was in Banff, very slow.",Mobile App Survey
5680c523-13f4-4d4d-975e-290427ac8154,2025-07-28,Digital (App/Web),Mortgage,,Call Center Log
59f0f725-da97-443f-9739-5ea59363283f,2025-08-16,Edmonton - Southgate,Gold Cash Rewards Mastercard,Statement update.,Call Center Log
e132846c-6181-4694-9cbf-8f4b046df081,2025-03-14,Edmonton - Whythe Ave,Unlimited Chequing,The teller at Edmonton - Southgate was very helpful and solved my issue.,Email
1af72466-426c-48b7-a11a-bfe152fd2a66,2025-10-22,Digital (App/Web),Mortgage,I tried to use the mobile app but reject my cheque deposit.,Email
b3af371e-92d4-4e98-af72-99088c47ed47,2025-11-14,Edmonton - Southgate,Springboard Savings,"Best bank in Alberta, specifically for Business Operating Account.",Call Center Log
b6a6131e-e14b-4962-989a-22908217993a,2025-07-26,Digital (App/Web),Mortgage,"The Gold Cash Rewards Mastercard is giving me trouble, log me out randomly.",Call Center Log
a9804a18-a936-4a79-9e2a-acdb3fe9659d,2026-02-06,Digital (App/Web),Mortgage,"Finally, the app works for Mortgage!",Email
c41ea176-5d00-4e25-bf11-72a3e4fd5593,2025-02-26,Calgary - Country Hills,Mortgage,Customer service was unacceptable when I called about my No-Fee All-In Digital.,Mobile App Survey
366d3969-e811-459d-a704-55629d84cfbf,2025-10-12,Calgary - 17th Ave,Business Operating Account,The staff at Digital (App/Web) were so kind today.,Mobile App Survey
86c06d6d-72d4-463a-8a9a-8456bc67d3bd,2025-10-10,Edmonton - Whythe Ave,Unlimited Chequing,"Disappointed with the Unlimited Chequing, the fees are too high.",Call Center Log
ba46b2bf-2002-41df-82af-500124145a82,2025-09-26,Calgary - Chinook,Unlimited Chequing,Biometric login on the app reject my cheque deposit every time after the update.,Call Center Log
22dd3b10-24f3-4566-b104-7538c79291b0,2026-01-07,Digital (App/Web),GIC,Why does the app always log me out randomly when I try to pay bills?,Call Center Log
e45cc35b-389c-42ce-8ef9-c250e7efd8fc,2025-03-18,Calgary - Country Hills,No-Fee All-In Digital,"Finally, the app works for No-Fee All-In Digital!",Email
9b6429cf-3f0f-423d-8ff1-0a9883ae1d22,2026-01-29,Calgary - 17th Ave,No-Fee All-In Digital,The teller at Edmonton - Southgate was very amazing and solved my issue.,Call Center Log
25d783a3-435d-4571-a595-bc4f3ebb49e0,2025-08-12,Calgary - 17th Ave,GIC,Biometric login on the app fail to send e-Transfer every time after the update.,Call Center Log
61c74aca-7a48-4036-8f02-b51e4732b184,2026-01-26,Digital (App/Web),Gold Cash Rewards Mastercard,"Finally, the app works for Business Operating Account!",Mobile App Survey
96bd0fd3-77ef-4768-939c-fc7339f76198,2025-09-09,Calgary - Chinook,Unlimited Chequing,"I love the new Business Operating Account, it helps me save money.",Email
6d44e14a-fefd-45e3-952b-0a1c8f83f1c3,2025-06-04,Red Deer - Gaetz Ave,Business Operating Account,"Fraud protection locked my card while I was in Banff, very unacceptable.",Mobile App Survey
c36e877b-ab6b-4bd4-965f-5bf91d770b2e,2025-11-30,Red Deer - Gaetz Ave,Springboard Savings,The staff at Calgary - Chinook were so kind today.,Call Center Log
2cb3add4-f9a5-40a8-bcef-0575be9b09b5,2025-07-06,Red Deer - Gaetz Ave,Gold Cash Rewards Mastercard,"Best bank in Alberta, specifically for Springboard Savings.",Mobile App Survey
5b4eda95-2709-4a85-84d1-dd118dc8f6fc,2025-05-21,Calgary - Chinook,GIC,"I love the new Business Operating Account, it helps me save money.",Call Center Log
9415a7c8-8875-47dc-a549-7f4dc024930a,2025-03-21,Lethbridge - West,Springboard Savings,"Wait times at Calgary - 17th Ave are ridiculous, I waited too long.",Email
22c25db2-dcf8-4e3b-9783-28bc6b545755,2025-10-26,Edmonton - Whythe Ave,No-Fee All-In Digital,"The new interface is confusing, I can't find my GIC details.",Call Center Log
14cbffbf-1def-40d4-9ab0-5fe2a5b85b3a,2025-12-18,Calgary - Chinook,No-Fee All-In Digital,"Wait times at Edmonton - Southgate are unacceptable, I waited too long.",Call Center Log
074ae588-841e-4770-ad34-d8a467f6b063,2025-07-11,Calgary - 17th Ave,Springboard Savings,I tried to use the mobile app but crash on startup.,Email
b97f1ad1-36c3-47a4-9648-f00dcbd7a5ce,2026-01-19,Red Deer - Gaetz Ave,Business Operating Account,The staff at Edmonton - Whythe Ave were so efficient today.,Email
cd2b7fd5-fd99-40e7-a330-b1c561e4ceb9,2025-06-15,Red Deer - Gaetz Ave,Business Operating Account,The teller at Digital (App/Web) was very friendly and solved my issue.,Call Center Log
a7e41adc-e583-41aa-94e7-85920ce45b9e,2025-07-12,Edmonton - Whythe Ave,Springboard Savings,"The new interface is confusing, I can't find my No-Fee All-In Digital details.",Call Center Log
04b0f147-aabc-4e18-8092-89880697f3f8,2025-06-06,Digital (App/Web),GIC,"Fraud protection locked my card while I was in Banff, very ridiculous.",Email
f303d188-da65-4b3d-bf9d-59589f99d180,2025-03-12,Edmonton - Southgate,No-Fee All-In Digital,I tried to use the mobile app but fail to send e-Transfer.,Email
96b2946b-d3c0-42e6-b6e7-9b1531048abf,2025-06-30,Digital (App/Web),Unlimited Chequing,"I love the new GIC, it helps me save money.",Mobile App Survey
fdd22cf7-dd38-4899-bce2-56f4319a6064,2025-11-15,Edmonton - Whythe Ave,Business Operating Account,"I love the new Springboard Savings, it helps me save money.",Call Center Log
529efc3c-accf-4e69-9829-8e23f1b7d56b,2025-05-29,Calgary - Country Hills,No-Fee All-In Digital,"Finally, the app works for GIC!",Email
8e6b635e-51df-4157-8424-4ead59df58ff,2025-12-30,Digital (App/Web),Springboard Savings,"The Springboard Savings is giving me trouble, show the wrong balance.",Call Center Log
7ed943b2-fb30-4d01-80ea-3a1e2fe25cea,2025-03-07,Calgary - Chinook,Unlimited Chequing,"Finally, the app works for Business Operating Account!",Mobile App Survey
20b83d70-d045-41b8-bf6a-25a91eeff632,2025-10-17,Digital (App/Web),Business Operating Account,"Best bank in Alberta, specifically for GIC.",Mobile App Survey
133db28c-568c-4f72-b171-c3b48f7d7e1e,2025-09-15,Calgary - Country Hills,No-Fee All-In Digital,"The Gold Cash Rewards Mastercard is giving me trouble, fail to send e-Transfer.",Call Center Log
6d03166e-3124-4b15-af1a-a2318c48fa53,2025-04-10,Calgary - Country Hills,Unlimited Chequing,Why does the app always reject my cheque deposit when I try to pay bills?,Mobile App Survey
72750709-7b42-4e6b-92aa-3852f9f4a5b3,2026-02-16,Red Deer - Gaetz Ave,Springboard Savings,"I love the new Unlimited Chequing, it helps me save money.",Call Center Log
b371c44e-c558-488c-989d-af4c59ea8ba1,2025-05-25,Lethbridge - West,GIC,"Fraud protection locked my card while I was in Banff, very painful.",Call Center Log
911d3d43-2348-4469-8815-f9fd94123994,2026-01-11,Edmonton - Whythe Ave,Unlimited Chequing,"The new interface is confusing, I can't find my Unlimited Chequing details.",Call Center Log
322ef718-63bc-4fe8-a169-9bf2ea04ec1d,2025-07-29,Calgary - 17th Ave,Springboard Savings,Call me back@@.,Call Center Log
8d775809-e558-4ed3-a428-dbcdba1a01a1,2025-10-24,Edmonton - Whythe Ave,No-Fee All-In Digital,"The new interface is confusing, I can't find my Springboard Savings details.",Call Center Log
5043ae2a-e9e5-4a67-961a-9aed82ca566f,2025-11-09,Digital (App/Web),Mortgage,Customer service was slow when I called about my Gold Cash Rewards Mastercard.,Mobile App Survey
a5f93d2b-9643-4588-9743-644c46f2d7b9,2025-04-12,Edmonton - Whythe Ave,Gold Cash Rewards Mastercard,The teller at Edmonton - Whythe Ave was very amazing and solved my issue.,Email
2814d2c1-7561-433f-b580-e36d955994f3,2025-10-07,Edmonton - Whythe Ave,Business Operating Account,"Wait times at Digital (App/Web) are frustrating, I waited 45 minutes.",Call Center Log
b3e531cc-1346-451d-83d6-85aa1bb2ecc8,2025-10-30,Calgary - Chinook,Gold Cash Rewards Mastercard,Why does the app always crash on startup when I try to pay bills?,Mobile App Survey
b03f2bf9-c093-4135-84ff-5476c4afb2b2,2025-06-15,Red Deer - Gaetz Ave,Gold Cash Rewards Mastercard,"The new interface is confusing, I can't find my Mortgage details.",Email
98dbbe82-062c-4deb-af46-9f79fbf0f665,2025-08-20,Calgary - Country Hills,Springboard Savings,"Finally, the app works for Mortgage!",Call Center Log
72d6dda9-3f5c-4c8a-9cc0-f3308de4501a,2025-04-02,Edmonton - Whythe Ave,GIC,"Wait times at Calgary - Country Hills are frustrating, I waited 45 minutes.",Call Center Log
2de61d33-3e9d-4141-920e-1e2f9dcfbff8,2025-03-19,Digital (App/Web),Gold Cash Rewards Mastercard,Customer service was painful when I called about my Springboard Savings.,Mobile App Survey
da996453-36fd-413c-aab7-a5b37bb755b0,2026-01-13,Digital (App/Web),Mortgage,Biometric login on the app decline my card every time after the update.,Call Center Log
e10ea796-8456-437d-a6f6-ebafd005001b,2025-10-19,Calgary - Country Hills,Springboard Savings,Call me back@@.,Call Center Log
08752bf0-4d8a-423e-b20e-dfc5b1b53465,2025-05-10,Red Deer - Gaetz Ave,Unlimited Chequing,The staff at Lethbridge - West were so kind today.,Mobile App Survey
11a7be8f-73a6-49df-b464-dd5759829f51,2025-11-09,Lethbridge - West,Business Operating Account,"Finally, the app works for Unlimited Chequing!",Email
b129a3b8-f922-4883-bb9b-58835591fc65,2026-02-02,Red Deer - Gaetz Ave,No-Fee All-In Digital,The staff at Lethbridge - West were so helpful today.,Email
59487f58-9160-4a3d-9ec6-47e8ea985693,2025-03-16,Digital (App/Web),Mortgage,"Best bank in Alberta, specifically for Unlimited Chequing.",Mobile App Survey
